ID_Persona;NIVEL_DE_EDUCACION;SEXO;SALUD_AUTOPERCIBIDA;ESTADO_CIVIL;ETNIA;Clasificación;INGRESO_AUTOPERCIBIDO;SEGURIDAD_AUTOPERCIBIDA;TRABAJO_AUTOPERCIBIDO;SATISFACCION;I_HOGAR;PERCAPITA;COND_VIDA_DEL_HOGAR;P9010
725618811;4;2.0;5;4;6.0;3ra_edad;7;4;8;6;325000;325000;3;1
725618911;4;1.0;6;6;6.0;3ra_edad;3;5;4;10;2491666.66666667;2491666.66666667;2;2
725619411;1;2.0;5;3;6.0;3ra_edad;6;2;7;8;110833.333333333;55416.6666666667;3;1
725619511;5;1.0;9;2;6.0;3ra_edad;0;0;0;6;1012500;506250;3;2
725619911;3;1.0;7;6;6.0;3ra_edad;99;3;5;6;1260000;210000;3;1
725619921;3;2.0;7;6;6.0;3ra_edad;6;5;6;6;1260000;210000;3;1
725620111;1;2.0;7;3;6.0;3ra_edad;4;5;5;5;380000;380000;3;1
725620511;5;1.0;8;6;6.0;3ra_edad;7;5;7;7;1350000;675000;2;1
725620951;3;1.0;10;6;6.0;3ra_edad;5;7;5;9;1211250;201875;2;1
725621731;3;2.0;8;5;5.0;3ra_edad;5;4;6;8;416666.666666667;138888.888888889;3;1
725621811;3;2.0;4;4;6.0;3ra_edad;3;10;6;5;457500;457500;3;1
725622411;3;2.0;5;4;6.0;3ra_edad;99;10;9;9;456666.666666667;228333.333333333;2;1
725622741;1;2.0;;;6.0;niño;;;;;1425000;356250;1;1
725622861;1;1.0;10;3;6.0;3ra_edad;99;10;10;10;1836250;306041.666666667;2;1
725623211;1;1.0;9;3;6.0;3ra_edad;9;9;9;8;450000;450000;2;1
725623511;1;1.0;9;6;6.0;3ra_edad;9;9;8;9;541666.666666667;270833.333333333;2;1
725623611;3;1.0;7;5;6.0;3ra_edad;8;8;7;8;650000;650000;2;1
725623911;3;1.0;2;6;6.0;3ra_edad;0;2;3;10;1413333.33333333;706666.666666667;2;1
725623921;3;2.0;7;6;6.0;3ra_edad;99;6;9;10;1413333.33333333;706666.666666667;2;1
725624211;3;2.0;5;2;6.0;3ra_edad;7;7;6;6;700000;350000;2;1
725624311;3;1.0;9;6;6.0;3ra_edad;5;8;3;10;300000;150000;2;1
725624321;3;2.0;4;6;6.0;3ra_edad;2;6;7;2;300000;150000;2;1
725625211;1;1.0;10;6;1.0;3ra_edad;10;9;10;10;564583.333333333;282291.666666667;2;1
725625221;3;2.0;9;6;1.0;3ra_edad;7;8;4;10;564583.333333333;282291.666666667;2;1
725625511;1;2.0;0;3;6.0;3ra_edad;5;9;4;7;863333.333333333;431666.666666667;2;1
725625711;4;2.0;8;2;5.0;3ra_edad;10;9;10;9;400000;133333.333333333;3;1
725625721;4;1.0;8;2;6.0;3ra_edad;3;6;8;10;400000;133333.333333333;3;1
725626011;4;2.0;8;3;6.0;3ra_edad;9;8;6;10;758333.333333333;758333.333333333;2;2
725626541;3;2.0;0;3;6.0;3ra_edad;99;0;0;0;16812500;4203125;3;1
725626851;3;1.0;;;6.0;niño;;;;;1400000;280000;2;1
725627311;4;1.0;10;2;6.0;3ra_edad;0;3;0;7;1200000;400000;3;2
725627711;3;1.0;5;6;6.0;3ra_edad;5;5;5;5;300000;150000;2;2
725627721;3;2.0;8;6;6.0;3ra_edad;99;5;6;7;300000;150000;2;2
725628011;1;1.0;0;3;6.0;3ra_edad;99;3;0;5;2071666.66666667;690555.555555556;2;1
725628111;3;1.0;7;6;6.0;3ra_edad;8;5;5;9;3580000;1193333.33333333;2;2
725628121;3;2.0;6;6;6.0;3ra_edad;99;4;6;7;3580000;1193333.33333333;2;2
725628811;3;1.0;7;5;6.0;3ra_edad;8;7;7;8;900000;900000;2;2
725628911;3;2.0;2;3;6.0;3ra_edad;6;10;4;8;8000000;2000000;1;1
725628921;1;1.0;8;5;6.0;3ra_edad;99;9;6;6;8000000;2000000;1;1
725628931;5;1.0;10;4;6.0;3ra_edad;10;10;10;10;8000000;2000000;1;1
725629111;3;2.0;10;4;6.0;3ra_edad;10;10;10;10;1773333.33333333;1773333.33333333;1;1
725629211;8;2.0;10;4;6.0;3ra_edad;8;10;9;7;4879666.66666667;2439833.33333333;2;1
725629221;5;1.0;9;5;6.0;3ra_edad;8;10;8;8;4879666.66666667;2439833.33333333;2;1
725629311;3;1.0;6;6;6.0;3ra_edad;99;4;6;7;224166.666666667;44833.3333333333;2;1
725629321;3;2.0;7;6;6.0;3ra_edad;99;5;6;3;224166.666666667;44833.3333333333;2;1
725629331;3;2.0;6;5;6.0;3ra_edad;5;7;6;8;224166.666666667;44833.3333333333;2;1
725629411;3;1.0;8;4;6.0;3ra_edad;3;4;4;3;5208333.33333333;5208333.33333333;2;1
725629611;5;1.0;8;6;6.0;3ra_edad;6;8;8;8;1480000;740000;2;1
725629621;4;2.0;8;6;6.0;3ra_edad;0;8;0;9;1480000;740000;2;1
725630211;5;1.0;10;5;6.0;3ra_edad;3;8;3;6;400000;400000;2;1
725630321;3;2.0;3;3;6.0;3ra_edad;99;2;2;2;4300000;1433333.33333333;2;1
725630461;5;1.0;7;3;6.0;3ra_edad;7;6;6;8;4610000;768333.333333333;2;1
725630511;3;2.0;5;4;6.0;3ra_edad;7;7;8;10;975000;487500;2;1
725630711;5;2.0;4;3;6.0;3ra_edad;2;10;3;7;1708333.33333333;569444.444444444;3;1
725630811;6;2.0;7;6;6.0;3ra_edad;5;5;3;8;2000000;1000000;2;1
725630821;6;1.0;6;6;6.0;3ra_edad;4;5;7;6;2000000;1000000;2;1
725632051;3;1.0;5;2;6.0;3ra_edad;10;10;8;10;2598333.33333333;433055.555555556;1;1
725632061;1;2.0;5;2;6.0;3ra_edad;9;9;9;10;2598333.33333333;433055.555555556;1;1
725632211;3;1.0;9;2;6.0;3ra_edad;9;9;9;9;2250000;1125000;2;1
725632541;3;2.0;6;4;6.0;3ra_edad;6;7;9;8;2220476.66666667;555119.166666667;2;2
725632831;3;2.0;;;6.0;niño;;;;;1153333.33333333;192222.222222222;3;1
725632841;1;1.0;;;6.0;niño;;;;;1153333.33333333;192222.222222222;3;1
725633011;3;2.0;5;6;6.0;3ra_edad;2;8;8;9;3876666.66666667;494166.666666667;3;1
725633021;3;1.0;6;6;6.0;3ra_edad;8;9;9;9;3876666.66666667;494166.666666667;3;1
725633611;3;1.0;6;2;6.0;3ra_edad;7;9;8;9;547500;136875;3;1
725633621;3;2.0;8;2;6.0;3ra_edad;6;9;8;9;547500;136875;3;1
725633811;3;1.0;8;4;6.0;3ra_edad;6;10;10;10;791666.666666667;791666.666666667;2;1
725634121;3;2.0;9;2;6.0;3ra_edad;8;8;9;8;1183333.33333333;591666.666666667;2;1
725634611;3;1.0;7;2;6.0;3ra_edad;7;7;7;7;3423573;1141191;2;1
725634711;9;1.0;10;2;5.0;3ra_edad;8;10;10;10;1016906;508453;1;1
725634721;6;2.0;10;2;6.0;3ra_edad;7;10;10;10;1016906;508453;1;1
725634811;5;1.0;10;3;6.0;3ra_edad;9;7;8;10;2575635.33333333;1287817.66666667;1;1
725635811;3;2.0;6;3;6.0;3ra_edad;3;5;3;10;1871666.66666667;623888.888888889;3;1
725635911;3;1.0;8;2;6.0;3ra_edad;4;6;7;7;771666.666666667;257222.222222222;2;1
725635921;3;2.0;4;2;6.0;3ra_edad;99;6;6;6;771666.666666667;257222.222222222;2;1
725636011;4;2.0;10;3;6.0;3ra_edad;99;8;10;10;302500;302500;1;1
725636711;3;2.0;6;4;6.0;3ra_edad;3;7;3;8;605000;302500;2;1
725636911;3;2.0;8;3;6.0;3ra_edad;10;7;9;10;1500000;750000;2;1
725637011;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;1387500;346875;2;1
725637241;1;2.0;10;4;6.0;3ra_edad;99;10;10;10;1651666.66666667;412916.666666667;3;1
725637341;3;1.0;;;6.0;niño;;;;;1600000;320000;2;1
725637411;3;1.0;10;4;6.0;3ra_edad;9;7;7;9;731666.666666667;731666.666666667;3;1
725638021;3;2.0;9;6;6.0;3ra_edad;99;6;7;5;637500;212500;3;1
725638341;5;2.0;7;3;6.0;3ra_edad;6;9;8;8;1400000;350000;1;1
725638521;9;2.0;8;2;6.0;3ra_edad;6;9;10;9;3855000;963750;1;1
725638611;3;1.0;6;6;6.0;3ra_edad;7;9;10;7;863333.333333333;431666.666666667;3;1
725638621;3;2.0;9;6;6.0;3ra_edad;6;9;6;8;863333.333333333;431666.666666667;3;1
725638711;3;2.0;9;3;6.0;3ra_edad;99;10;8;10;1948333.33333333;487083.333333333;2;1
725638721;3;1.0;10;5;6.0;3ra_edad;8;10;8;10;1948333.33333333;487083.333333333;2;1
725638811;3;1.0;8;6;6.0;3ra_edad;8;9;8;8;1348333.33333333;674166.666666667;1;1
725639111;3;2.0;8;3;6.0;3ra_edad;7;7;8;8;1080000;540000;2;1
725639121;4;1.0;8;5;6.0;3ra_edad;7;7;7;7;1080000;540000;2;1
725639311;3;2.0;8;6;6.0;3ra_edad;7;9;8;8;990000;247500;3;1
725639321;3;1.0;7;6;6.0;3ra_edad;7;7;7;7;990000;247500;3;1
725639411;3;2.0;8;3;6.0;3ra_edad;9;8;8;8;656666.666666667;656666.666666667;2;1
725639551;1;1.0;10;3;6.0;3ra_edad;8;10;10;10;1129583.33333333;225916.666666667;3;1
725639711;3;2.0;10;3;6.0;3ra_edad;99;8;8;10;2972766.66666667;594553.333333333;2;1
725640311;6;1.0;10;6;6.0;3ra_edad;10;10;10;10;2480000;826666.666666667;2;1
725640321;3;2.0;8;6;6.0;3ra_edad;99;10;10;10;2480000;826666.666666667;2;1
725640711;3;1.0;7;6;6.0;3ra_edad;0;2;5;5;574166.666666667;287083.333333333;2;1
725640721;3;2.0;7;6;6.0;3ra_edad;3;2;1;7;574166.666666667;287083.333333333;2;1
725641211;3;1.0;7;6;6.0;3ra_edad;99;8;8;8;550000;183333.333333333;2;1
725641311;5;2.0;9;4;6.0;3ra_edad;8;9;7;9;1950000;650000;2;1
725642211;3;2.0;8;3;6.0;3ra_edad;2;7;7;7;229166.666666667;229166.666666667;3;1
725643011;8;2.0;9;3;6.0;3ra_edad;10;9;9;9;6133333.33333333;2044444.44444444;2;1
725643111;3;2.0;8;3;6.0;3ra_edad;7;6;8;10;900000;900000;2;1
725643311;1;2.0;3;3;6.0;3ra_edad;4;6;5;10;1398333.33333333;466111.111111111;3;2
725644511;3;2.0;8;4;6.0;3ra_edad;5;8;8;9;660000;660000;2;1
725644941;3;1.0;7;5;6.0;3ra_edad;6;8;9;9;1527803;305560.6;2;1
725644951;1;1.0;7;5;6.0;3ra_edad;99;9;8;8;1527803;305560.6;2;1
725645711;8;1.0;9;5;6.0;3ra_edad;10;10;10;10;6900000;6000000;1;1
725646011;4;1.0;9;4;6.0;3ra_edad;9;9;5;9;400000;200000;2;2
725646021;3;2.0;9;3;6.0;3ra_edad;99;9;8;8;400000;200000;2;2
725646121;1;1.0;;;6.0;niño;;;;;520000;260000;2;1
725646511;9;1.0;10;3;6.0;3ra_edad;10;10;10;10;5312500;1770833.33333333;1;1
725647211;3;1.0;7;2;6.0;3ra_edad;99;0;3;5;1115000;278750;2;1
725647221;3;2.0;5;2;6.0;3ra_edad;99;1;5;5;1115000;278750;2;1
725647511;3;2.0;8;3;6.0;3ra_edad;5;8;5;3;440000;440000;4;1
725647611;3;1.0;6;2;6.0;3ra_edad;99;9;10;8;1386666.66666667;693333.333333333;2;1
725647621;3;2.0;8;2;6.0;3ra_edad;99;10;7;9;1386666.66666667;693333.333333333;2;1
725648311;4;2.0;10;5;6.0;3ra_edad;99;10;8;10;1190000;238000;2;2
725648321;3;1.0;7;5;6.0;3ra_edad;6;9;7;7;1190000;238000;2;2
725648541;1;1.0;;;6.0;niño;;;;;1750000;437500;3;2
725648711;4;2.0;8;4;6.0;3ra_edad;5;10;8;8;1276520.66666667;425506.888888889;2;2
725648911;1;2.0;7;3;6.0;3ra_edad;7;8;8;6;1827810;304635;2;1
725649211;5;1.0;8;2;6.0;3ra_edad;6;8;6;8;1200000;600000;2;1
725649811;3;2.0;9;5;6.0;3ra_edad;10;9;9;10;1756666.66666667;292777.777777778;2;1
725650911;3;2.0;7;6;6.0;3ra_edad;8;8;3;8;629166.666666667;314583.333333333;2;1
725650921;3;1.0;7;6;6.0;3ra_edad;8;8;8;8;629166.666666667;314583.333333333;2;1
725651011;3;1.0;2;6;6.0;3ra_edad;99;9;0;4;3100000;620000;2;1
725651021;3;2.0;8;6;6.0;3ra_edad;99;9;8;8;3100000;620000;2;1
725651111;4;1.0;8;6;6.0;3ra_edad;5;10;8;10;1108500;277125;2;1
725651611;1;1.0;5;6;6.0;3ra_edad;9;10;5;9;378333.333333333;189166.666666667;2;1
725651621;3;2.0;9;6;6.0;3ra_edad;99;10;5;9;378333.333333333;189166.666666667;2;1
725652561;3;1.0;2;5;6.0;3ra_edad;9;9;5;10;1925000;320833.333333333;2;1
725653011;3;1.0;5;5;6.0;3ra_edad;3;9;4;8;500000;250000;3;1
725653021;3;2.0;4;5;6.0;3ra_edad;4;9;0;8;500000;250000;3;1
725653211;1;1.0;6;6;6.0;3ra_edad;7;10;0;10;1100000;550000;1;1
725653221;3;2.0;7;6;6.0;3ra_edad;6;7;4;10;1100000;550000;1;1
725653411;1;1.0;5;6;6.0;3ra_edad;5;8;0;6;798333.333333333;266111.111111111;3;1
725653421;3;2.0;0;6;6.0;3ra_edad;5;10;0;7;798333.333333333;266111.111111111;3;1
725653511;3;1.0;9;3;6.0;3ra_edad;2;9;5;9;55000;55000;3;1
725654511;3;1.0;10;6;5.0;3ra_edad;9;7;9;10;900000;450000;1;2
725654521;4;2.0;10;6;5.0;3ra_edad;99;4;9;10;900000;450000;1;2
725654911;3;1.0;8;6;6.0;3ra_edad;8;8;8;9;1354166.66666667;338541.666666667;2;1
725654921;3;2.0;8;6;6.0;3ra_edad;99;9;8;9;1354166.66666667;338541.666666667;2;1
725655511;3;2.0;7;3;5.0;3ra_edad;99;9;7;9;739166.666666667;369583.333333333;3;1
725655921;3;1.0;8;2;6.0;3ra_edad;8;8;5;8;503333.333333333;125833.333333333;2;1
725655941;1;1.0;9;5;6.0;3ra_edad;9;8;8;9;503333.333333333;125833.333333333;2;1
725657311;3;2.0;4;5;6.0;3ra_edad;6;5;4;7;1889666.66666667;314944.444444445;2;1
725657361;3;1.0;7;3;6.0;3ra_edad;5;6;6;7;1889666.66666667;314944.444444445;2;1
725657611;1;2.0;4;3;6.0;3ra_edad;4;4;5;4;105000;35000;3;1
725658011;1;1.0;6;3;6.0;3ra_edad;6;7;7;6;864166.666666667;864166.666666667;4;1
725658311;7;1.0;5;6;6.0;3ra_edad;7;5;6;6;3158333.33333333;789583.333333333;2;1
725658321;6;2.0;5;6;6.0;3ra_edad;5;4;5;6;3158333.33333333;789583.333333333;2;1
725658711;8;2.0;4;3;6.0;3ra_edad;6;5;6;6;1350000;1350000;2;1
725658911;5;2.0;4;3;6.0;3ra_edad;5;6;6;6;1000000;1000000;2;1
725659011;5;1.0;8;6;6.0;3ra_edad;8;8;7;8;1525000;305000;2;1
725659021;5;2.0;8;6;6.0;3ra_edad;8;8;8;8;1525000;305000;2;1
725659311;1;2.0;7;3;6.0;3ra_edad;6;5;5;8;1742619.91666667;248945.702380952;2;1
725659321;6;2.0;7;5;6.0;3ra_edad;6;5;6;8;1742619.91666667;248945.702380952;2;1
725659341;5;2.0;7;4;6.0;3ra_edad;5;5;5;7;1742619.91666667;248945.702380952;2;1
725659631;4;2.0;5;2;6.0;3ra_edad;7;6;6;6;1816666.66666667;605555.555555556;2;1
725659921;5;2.0;5;3;6.0;3ra_edad;6;5;6;7;1270000;635000;2;1
725660661;3;1.0;7;3;6.0;3ra_edad;1;10;5;8;1277916.66666667;212986.111111111;2;1
725660751;1;2.0;6;3;6.0;3ra_edad;6;6;6;6;345833.333333333;69166.6666666667;2;1
725660911;4;1.0;8;2;6.0;3ra_edad;7;6;9;8;750000;250000;2;1
725660921;3;2.0;9;2;6.0;3ra_edad;7;8;7;8;750000;250000;2;1
725661271;1;2.0;8;3;6.0;3ra_edad;7;8;7;9;2163333.33333333;309047.619047619;2;2
725661341;1;2.0;8;3;6.0;3ra_edad;8;8;8;8;250000;62500;2;1
725661611;3;1.0;7;6;6.0;3ra_edad;6;5;7;7;561666.666666667;280833.333333333;2;1
725661621;3;2.0;7;6;6.0;3ra_edad;6;5;6;6;561666.666666667;280833.333333333;2;1
725661711;5;2.0;8;3;6.0;3ra_edad;8;8;8;8;1491583.33333333;372895.833333333;2;1
725661861;1;1.0;7;3;6.0;3ra_edad;8;8;7;8;1513904;252317.333333333;2;2
725661911;3;2.0;8;3;6.0;3ra_edad;8;8;8;8;521666.666666667;521666.666666667;2;1
725662351;2;1.0;;;6.0;niño;;;;;116666.666666667;23333.3333333333;2;1
725662611;3;2.0;7;4;6.0;3ra_edad;0;9;8;7;2000000;400000;2;1
725662711;3;2.0;6;2;6.0;3ra_edad;5;5;6;8;1095000;273750;2;1
725662721;3;1.0;7;2;6.0;3ra_edad;5;5;5;6;1095000;273750;2;1
725663011;3;1.0;6;6;6.0;3ra_edad;7;6;6;6;1169469.66666667;584734.833333333;2;1
725663021;3;2.0;6;6;6.0;3ra_edad;6;6;6;6;1169469.66666667;584734.833333333;2;1
725664241;1;1.0;10;3;5.0;3ra_edad;10;10;10;10;930000;232500;2;1
725664311;1;1.0;9;2;6.0;3ra_edad;0;9;1;8;500000;83333.3333333333;4;1
725664611;1;1.0;10;2;6.0;3ra_edad;9;10;10;9;850833.333333333;283611.111111111;3;1
725664621;3;2.0;10;2;6.0;3ra_edad;99;10;0;10;850833.333333333;283611.111111111;3;1
725664711;4;1.0;10;2;6.0;3ra_edad;0;10;10;10;500000;250000;3;1
725664811;3;2.0;10;3;6.0;3ra_edad;1;10;0;9;1260333.33333333;420111.111111111;3;1
725664911;3;1.0;10;2;6.0;3ra_edad;3;9;7;9;1117500;139687.5;2;1
725664921;1;2.0;10;2;6.0;3ra_edad;1;10;2;10;1117500;139687.5;2;1
725665551;3;2.0;7;3;6.0;3ra_edad;0;8;7;9;901333.333333333;180266.666666667;2;1
725665611;5;2.0;5;4;6.0;3ra_edad;0;5;4;6;525000;75000;2;1
725665671;3;1.0;6;3;6.0;3ra_edad;0;5;5;4;525000;75000;2;1
725665821;3;2.0;7;4;6.0;3ra_edad;8;8;7;7;1883333.33333333;941666.666666667;1;1
725665911;3;1.0;7;6;6.0;3ra_edad;6;6;6;7;800000;400000;2;1
725665921;3;2.0;7;6;6.0;3ra_edad;7;7;6;6;800000;400000;2;1
725666011;3;1.0;4;3;6.0;3ra_edad;0;4;0;5;808333.333333333;404166.666666667;2;1
725666121;3;2.0;9;6;6.0;3ra_edad;0;7;0;7;1295000;92500;2;1
725666221;3;1.0;;;6.0;niño;;;;;66666.6666666667;33333.3333333333;3;1
725666611;3;2.0;7;4;6.0;3ra_edad;99;5;6;6;1000000;200000;2;1
725666811;5;1.0;5;3;6.0;3ra_edad;99;5;6;8;3928000;982000;2;1
725667011;3;1.0;7;6;6.0;3ra_edad;3;7;4;7;900000;300000;2;1
725667141;3;2.0;7;3;6.0;3ra_edad;7;8;8;8;4475000;745833.333333333;1;1
725667251;3;2.0;9;4;6.0;3ra_edad;99;3;0;8;1850000;370000;2;1
725667311;3;2.0;7;2;6.0;3ra_edad;0;4;3;7;995000;331666.666666667;2;1
725667811;1;1.0;7;6;6.0;3ra_edad;0;4;2;7;1130000;188333.333333333;2;1
725667821;1;2.0;6;6;6.0;3ra_edad;99;6;7;7;1130000;188333.333333333;2;1
725668011;3;1.0;8;6;6.0;3ra_edad;7;6;7;7;550000;275000;3;1
725668021;3;2.0;8;6;6.0;3ra_edad;7;6;6;7;550000;275000;3;1
725668311;3;2.0;5;6;6.0;3ra_edad;7;8;8;7;900000;450000;2;1
725668321;3;1.0;7;6;6.0;3ra_edad;7;7;7;7;900000;450000;2;1
725668411;3;1.0;9;6;6.0;3ra_edad;9;8;8;9;1000000;500000;1;1
725668421;5;2.0;9;6;6.0;3ra_edad;9;9;9;8;1000000;500000;1;1
725668811;1;2.0;5;3;6.0;3ra_edad;99;5;5;5;966666.666666667;322222.222222222;4;1
725668911;3;1.0;8;2;6.0;3ra_edad;5;7;6;7;970000;138571.428571429;2;1
725668921;3;2.0;7;2;6.0;3ra_edad;5;6;6;8;970000;138571.428571429;2;1
725669311;3;2.0;6;3;6.0;3ra_edad;6;8;2;7;671666.666666667;671666.666666667;2;1
725669411;3;2.0;10;4;6.0;3ra_edad;10;10;10;10;716666.666666667;716666.666666667;1;1
725669911;3;2.0;5;4;6.0;3ra_edad;5;10;6;10;740000;740000;2;1
725670011;3;2.0;5;3;6.0;3ra_edad;3;8;1;5;240000;240000;2;1
725670211;3;1.0;5;6;6.0;3ra_edad;2;10;3;6;646666.666666667;215555.555555556;2;1
725670311;5;1.0;3;2;6.0;3ra_edad;6;8;4;7;1080000;216000;2;1
725670411;1;1.0;8;2;6.0;3ra_edad;5;8;4;6;373333.333333333;186666.666666667;2;1
725670811;1;1.0;9;6;6.0;3ra_edad;9;10;8;9;400000;80000;3;1
725670821;3;2.0;6;6;6.0;3ra_edad;99;10;4;9;400000;80000;3;1
725671011;3;1.0;7;2;6.0;3ra_edad;4;8;4;6;270833.333333333;135416.666666667;2;1
725671211;1;1.0;10;2;6.0;3ra_edad;4;10;4;10;1147083.33333333;163869.047619048;3;1
725671311;1;1.0;7;4;1.0;3ra_edad;6;10;7;8;1480000;296000;2;1
725671981;3;1.0;10;5;6.0;3ra_edad;10;10;10;10;1141000;142625;3;1
725672111;3;1.0;6;2;6.0;3ra_edad;7;9;7;8;780000;390000;1;1
725672121;4;2.0;5;2;6.0;3ra_edad;4;9;4;7;780000;390000;1;1
725672211;3;1.0;8;6;6.0;3ra_edad;7;9;7;8;1229166.66666667;307291.666666667;2;1
725672221;3;2.0;6;6;6.0;3ra_edad;7;9;7;7;1229166.66666667;307291.666666667;2;1
725672311;1;1.0;4;6;6.0;3ra_edad;5;10;6;10;380000;190000;2;1
725672321;1;2.0;10;6;6.0;3ra_edad;4;10;10;10;380000;190000;2;1
725672411;3;1.0;10;3;6.0;3ra_edad;3;10;6;6;252500;126250;2;1
725672611;1;1.0;0;6;6.0;3ra_edad;4;10;0;0;250000;125000;3;1
725672621;1;2.0;5;6;6.0;3ra_edad;4;10;10;4;250000;125000;3;1
725672711;1;2.0;8;2;6.0;3ra_edad;6;7;7;7;394000;78800;2;2
725672721;1;1.0;8;2;6.0;3ra_edad;7;4;5;7;394000;78800;2;2
725672811;3;2.0;7;6;6.0;3ra_edad;3;9;3;9;8378333.33333333;2094583.33333333;2;1
725672821;1;1.0;5;6;6.0;3ra_edad;2;9;2;7;8378333.33333333;2094583.33333333;2;1
725673011;3;1.0;6;3;6.0;3ra_edad;4;6;3;7;471666.666666667;235833.333333333;2;2
725673511;1;1.0;7;6;6.0;3ra_edad;5;8;5;7;383333.333333333;95833.3333333333;3;1
725673521;3;2.0;8;6;6.0;3ra_edad;4;7;5;6;383333.333333333;95833.3333333333;3;1
725673611;3;1.0;7;6;6.0;3ra_edad;6;9;7;9;1466666.66666667;366666.666666667;2;1
725673621;3;2.0;5;6;6.0;3ra_edad;3;9;2;7;1466666.66666667;366666.666666667;2;1
725673811;4;1.0;7;6;6.0;3ra_edad;7;8;7;8;2128565.75;354760.958333333;2;1
725673911;3;2.0;10;4;1.0;3ra_edad;0;10;10;10;382000;127333.333333333;3;1
725674121;3;1.0;8;2;6.0;3ra_edad;5;7;5;6;341666.666666667;170833.333333333;3;1
725674311;3;2.0;7;6;6.0;3ra_edad;99;8;4;5;1527500;305500;3;1
725674411;8;1.0;5;6;6.0;3ra_edad;5;5;5;5;2450000;612500;2;1
725674741;2;1.0;;;6.0;niño;;;;;615000;153750;3;1
725674831;1;1.0;5;5;6.0;3ra_edad;4;4;3;5;700000;233333.333333333;2;1
725675011;3;2.0;8;4;6.0;3ra_edad;8;8;8;8;2700000;1350000;2;1
725675311;1;2.0;3;3;6.0;3ra_edad;6;4;4;7;230000;115000;3;1
725675511;3;2.0;6;4;6.0;3ra_edad;6;6;6;6;1230000;410000;2;1
725675811;3;2.0;6;4;6.0;3ra_edad;4;7;4;7;508750;254375;2;1
725676111;1;2.0;6;3;6.0;3ra_edad;6;6;4;6;0;0;3;1
725676511;1;1.0;0;2;6.0;3ra_edad;99;0;0;3;150000;75000;4;1
725676521;1;2.0;6;2;6.0;3ra_edad;5;6;6;6;150000;75000;4;1
725676741;3;2.0;6;3;6.0;3ra_edad;6;6;6;6;652500;163125;2;1
725676911;1;1.0;6;6;6.0;3ra_edad;5;6;5;7;678333.333333333;113055.555555556;2;1
725676961;1;1.0;5;4;6.0;3ra_edad;5;5;5;5;678333.333333333;113055.555555556;2;1
725677111;3;1.0;5;3;6.0;3ra_edad;5;5;5;5;431666.666666667;86333.3333333333;3;1
725677541;3;2.0;4;3;6.0;3ra_edad;5;5;4;5;429166.666666667;107291.666666667;2;1
725677711;3;1.0;6;2;6.0;3ra_edad;6;5;5;6;843333.333333333;210833.333333333;2;1
725677721;3;2.0;6;2;6.0;3ra_edad;5;6;5;5;843333.333333333;210833.333333333;2;1
725678031;1;1.0;;;6.0;niño;;;;;150000;37500;3;1
725678911;1;1.0;6;2;6.0;3ra_edad;6;6;6;6;480000;160000;2;1
725679311;3;2.0;5;4;6.0;3ra_edad;5;5;5;5;198750;198750;3;1
725679511;1;1.0;6;3;6.0;3ra_edad;6;6;6;6;1176666.66666667;168095.238095238;2;1
725680111;3;2.0;6;3;6.0;3ra_edad;6;6;6;6;330000;110000;3;1
725680911;3;1.0;6;2;6.0;3ra_edad;5;6;5;6;634166.666666667;211388.888888889;3;1
725680921;1;2.0;7;2;6.0;3ra_edad;99;6;6;5;634166.666666667;211388.888888889;3;1
725681821;4;1.0;8;2;6.0;3ra_edad;8;8;8;8;745833.333333333;248611.111111111;2;1
725682351;1;1.0;7;3;6.0;3ra_edad;7;7;6;7;516666.666666667;103333.333333333;3;1
725682621;3;2.0;7;3;6.0;3ra_edad;6;8;6;7;1210000;605000;2;1
725683711;8;1.0;8;2;6.0;3ra_edad;8;7;9;8;5187773.5;2593886.75;3;2
725684111;1;2.0;7;3;6.0;3ra_edad;6;7;6;6;837000;279000;3;1
725684351;1;2.0;;;6.0;niño;;;;;1021666.66666667;170277.777777778;2;1
725684641;1;2.0;6;4;6.0;3ra_edad;5;7;6;6;630833.333333333;157708.333333333;3;1
725684711;4;1.0;7;4;5.0;3ra_edad;6;7;7;7;631666.666666667;631666.666666667;2;1
725685311;3;1.0;8;2;6.0;3ra_edad;8;8;8;8;1230000;246000;2;1
725685511;3;1.0;3;2;6.0;3ra_edad;5;7;5;7;495000;165000;2;1
725685811;3;2.0;9;4;6.0;3ra_edad;9;9;9;9;678333.333333333;226111.111111111;2;1
725685831;5;1.0;8;5;6.0;3ra_edad;8;8;8;8;678333.333333333;226111.111111111;2;1
725686011;1;1.0;7;6;6.0;3ra_edad;6;8;6;7;843500;281166.666666667;3;1
725686411;1;2.0;7;3;6.0;3ra_edad;3;7;5;5;650000;325000;2;1
725686511;1;1.0;7;2;6.0;3ra_edad;6;7;5;7;164166.666666667;82083.3333333333;3;1
725686521;1;2.0;7;2;6.0;3ra_edad;5;8;6;6;164166.666666667;82083.3333333333;3;1
725686811;3;1.0;8;6;6.0;3ra_edad;7;8;7;8;790000;263333.333333333;3;1
725686821;3;2.0;7;6;6.0;3ra_edad;6;8;7;8;790000;263333.333333333;3;1
725686911;1;2.0;8;6;6.0;3ra_edad;5;8;6;7;743333.333333333;247777.777777778;2;1
